17-05-2014,2813
16-05-2014,2808
15-05-2014,2847
14-05-2014,2871
13-05-2014,2849
12-05-2014,2861
11-05-2014,2851
10-05-2014,2851
09-05-2014,2852
08-05-2014,2851
07-05-2014,2852
06-05-2014,2889
05-05-2014,2894
04-05-2014,2886
03-05-2014,2886
02-05-2014,2887
01-05-2014,2857
30-06-2014,2771
29-06-2014,2768
28-06-2014,2768
27-06-2014,2769
26-06-2014,2766
25-06-2014,2776
24-06-2014,2773
23-06-2014,2767
22-06-2014,2765
21-06-2014,2765
20-06-2014,2769
19-06-2014,2760
18-06-2014,2683
17-06-2014,2684
16-06-2014,2695
15-06-2014,2662
14-06-2014,2662
13-06-2014,2663
12-06-2014,2634
11-06-2014,2606
10-06-2014,2613
09-06-2014,2594
08-06-2014,2587
07-06-2014,2587
06-06-2014,2585
05-06-2014,2596
04-06-2014,2665
03-06-2014,2671
02-06-2014,2668
01-06-2014,2690
31-07-2014,2780
30-07-2014,2793
29-07-2014,2787
28-07-2014,2793
27-07-2014,2793
26-07-2014,2793
25-07-2014,2791
24-07-2014,2763
23-07-2014,2789
22-07-2014,2790
21-07-2014,2811
20-07-2014,2800
19-07-2014,2800
18-07-2014,2799
17-07-2014,2823
16-07-2014,2768
15-07-2014,2768
14-07-2014,2775
13-07-2014,2832
12-07-2014,2832
11-07-2014,2836
10-07-2014,2849
09-07-2014,2761
08-07-2014,2751
07-07-2014,2746
06-07-2014,2758
05-07-2014,2758
04-07-2014,2752
03-07-2014,2746
02-07-2014,2768
01-07-2014,2781
31-08-2014,2801
30-08-2014,2801
29-08-2014,2799
28-08-2014,2806
27-08-2014,2778
26-08-2014,2790
25-08-2014,2778
24-08-2014,2780
23-08-2014,2780
22-08-2014,2781
21-08-2014,2775
20-08-2014,2821
19-08-2014,2824
18-08-2014,2831
17-08-2014,2862
16-08-2014,2862
15-08-2014,2862
14-08-2014,2862
13-08-2014,2869
12-08-2014,2871
11-08-2014,2864
10-08-2014,2860
09-08-2014,2860
08-08-2014,2859
07-08-2014,2878
06-08-2014,2861
05-08-2014,2805
04-08-2014,2790
03-08-2014,2812
02-08-2014,2812
01-08-2014,2806
30-09-2014,2702
29-09-2014,2691
28-09-2014,2680
27-09-2014,2680
26-09-2014,2681
25-09-2014,2687
24-09-2014,2657
23-09-2014,2665
22-09-2014,2655
21-09-2014,2650
20-09-2014,2650
19-09-2014,2651
18-09-2014,2667
17-09-2014,2692
16-09-2014,2697
15-09-2014,2700
14-09-2014,2690
13-09-2014,2690
12-09-2014,2691
11-09-2014,2697
10-09-2014,2718
09-09-2014,2721
08-09-2014,2718
07-09-2014,2739
06-09-2014,2739
05-09-2014,2737
04-09-2014,2745
03-09-2014,2756
02-09-2014,2755
01-09-2014,2794
31-10-2014,2614
30-10-2014,2660
29-10-2014,2708
28-10-2014,2714
27-10-2014,2718
26-10-2014,2717
25-10-2014,2717
24-10-2014,2718
23-10-2014,2712
22-10-2014,2747
21-10-2014,2756
20-10-2014,2740
19-10-2014,2726
18-10-2014,2726
17-10-2014,2728
16-10-2014,2748
15-10-2014,2724
14-10-2014,2723
13-10-2014,2699
12-10-2014,2697
11-10-2014,2697
10-10-2014,2695
09-10-2014,2697
08-10-2014,2674
07-10-2014,2681
06-10-2014,2672
05-10-2014,2651
04-10-2014,2651
03-10-2014,2656
02-10-2014,2685
01-10-2014,2702
30-11-2014,2582
29-11-2014,2582
28-11-2014,2590
